recording,timelocking_event,timelocking_time,epoch_idx,epoch_type,rejected,evar_FA,evar_n_hits,evar_max_hits,evar_HR,evar_trial_idx,cond_,set_Easy,set_Hard,set_Medium,trial_mean
"cS2_b1_b2_b3_b4_b5_b6","Trial:10 Rep1_3_nScene3_freqdistance6_freq(2016,993)_AM(7,13)_gap([11.4286,23.5714;19.2308,25.6923;13.5652,16]).wav",6321.549,34,"trial",1,2,2,2,1,34,1,0,1,0,-112.12785
"cS2_b1_b2_b3_b4_b5_b6","Trial:11 Rep3_1_nScene1_freqdistance0_freq(1600)_AM(23)_gap([12.4348,23.4348]).wav",6357.439,35,"trial",0,0,2,2,1,35,1,1,0,0,195.37651
"cS2_b1_b2_b3_b4_b5_b6","Trial:12 Rep2_2_nScene2_freqdistance6_freq(1796,3540)_AM(23,3)_gap([12.2609,19.0435,23.913;10,21.3333]).wav",6392.621,36,"trial",0,0,3,3,1,36,1,0,0,1,-24.299131
"cS2_b1_b2_b3_b4_b5_b6","Trial:1 Rep1_3_nScene3_freqdistance6_freq(1600,766)_AM(7,3)_gap([11.5714,26.4286;6,20.6667;8.7692,17.3846,23.3077]).wav",6434.636,37,"trial",1,4,1,2,0.5,37,1,0,1,0,-31.726847
"cS2_b1_b2_b3_b4_b5_b6","Trial:2 Rep2_1_nScene1_freqdistance0_freq(1115)_AM(7)_gap([10.1429,12.8571]).wav",6472.053,38,"trial",0,0,2,2,1,38,1,1,0,0,5.0339284
"cS2_b1_b2_b3_b4_b5_b6","Trial:3 Rep2_2_nScene2_freqdistance6_freq(1115,2263)_AM(7,3)_gap([15.4286,18.1429,22.2857;6,8,24.6667]).wav",6507.203,39,"trial",0,0,3,3,1,39,1,0,0,1,-210.82594
"cS2_b1_b2_b3_b4_b5_b6","Trial:4 Rep1_1_nScene1_freqdistance0_freq(1600)_AM(7)_gap([11.7143,19.8571,24.5714]).wav",6542.591,40,"trial",0,0,3,3,1,40,1,1,0,0,203.78003
"cS2_b1_b2_b3_b4_b5_b6","Trial:5 Rep3_3_nScene3_freqdistance6_freq(1796,3540)_AM(3,23)_gap([7.3333,10,15.3333;19.2609,21.7391;12.3846,23.9231,26.3077]).wav",6577.737,41,"trial",1,1,1,3,0.33333,41,1,0,1,0,22.829615
"cS2_b1_b2_b3_b4_b5_b6","Trial:6 Rep4_2_nScene2_freqdistance6_freq(1796,3540)_AM(3,7)_gap([7.3333,14,21.6667;16.8571,25.7143]).wav",6612.871,42,"trial",1,2,2,3,0.66667,42,1,0,0,1,-61.169922
"cS2_b1_b2_b3_b4_b5_b6","Trial:7 Rep1_2_nScene2_freqdistance6_freq(1600,3154)_AM(7,3)_gap([7.7143,22.4286;11.3333,15.3333,18]).wav",6648.222,43,"trial",1,1,1,2,0.5,43,1,0,0,1,152.85793
"cS2_b1_b2_b3_b4_b5_b6","Trial:8 Rep4_1_nScene1_freqdistance0_freq(1796)_AM(3)_gap([8,11.6667]).wav",6683.605,44,"trial",0,0,2,2,1,44,1,1,0,0,-47.468876
"cS2_b1_b2_b3_b4_b5_b6","Trial:9 Rep3_2_nScene2_freqdistance6_freq(1796,3540)_AM(3,23)_gap([16.6667,22.6667;6.8261,9.7391]).wav",6718.959,45,"trial",1,0,1,2,0.5,45,1,0,0,1,-186.80919
"cS2_b1_b2_b3_b4_b5_b6","Trial:10 Rep2_3_nScene3_freqdistance6_freq(1115,2263)_AM(7,3)_gap([9.8571,12.7143,26.1429;19.3333,21.6667,23.6667;7.6923,14.9231]).wav",6755.105,46,"trial",1,1,2,3,0.66667,46,1,0,1,0,-212.13857
"cS2_b1_b2_b3_b4_b5_b6","Trial:11 Rep4_3_nScene3_freqdistance6_freq(1796,872)_AM(3,7)_gap([19,24.6667;6.4286,16.1429,27;11.9231,21.4615]).wav",6790.306,47,"trial",1,1,0,2,0,47,1,0,1,0,-208.81978
"cS2_b1_b2_b3_b4_b5_b6","Trial:12 Rep3_1_nScene1_freqdistance0_freq(1796)_AM(3)_gap([11,21.3333]).wav",6825.972,48,"trial",0,0,2,2,1,48,1,1,0,0,180.41545
"cS2_b1_b2_b3_b4_b5_b6","Trial:1 Rep1_1_nScene1_freqdistance0_freq(1796)_AM(13)_gap([15.9231,18]).wav",6868.057,49,"trial",0,0,2,2,1,49,1,1,0,0,35.078709
"cS2_b1_b2_b3_b4_b5_b6","Trial:2 Rep1_3_nScene3_freqdistance6_freq(1796,872)_AM(13,23)_gap([19.5385,23.7692;6.0435,9.8696,26.1304;14,16.8571,21.5714]).wav",6903.758,50,"trial",1,4,1,2,0.5,50,1,0,1,0,-25.890181
"cS2_b1_b2_b3_b4_b5_b6","Trial:3 Rep4_2_nScene2_freqdistance6_freq(1425,663)_AM(23,13)_gap([21,23.1739;6.7692,13.6154,26.2308]).wav",6939.178,51,"trial",0,1,2,2,1,51,1,0,0,1,-113.70445
"cS2_b1_b2_b3_b4_b5_b6","Trial:4 Rep3_3_nScene3_freqdistance6_freq(2016,3917)_AM(3,7)_gap([9.6667,16;12.7143,19.8571,22.2857;7.1304,24.6087,26.7391]).wav",6974.675,52,"trial",1,1,0,2,0,52,1,0,1,0,-70.618179
"cS2_b1_b2_b3_b4_b5_b6","Trial:5 Rep3_1_nScene1_freqdistance0_freq(2016)_AM(3)_gap([10,26.3333]).wav",7009.825,53,"trial",0,0,2,2,1,53,1,1,0,0,-56.309227
"cS2_b1_b2_b3_b4_b5_b6","Trial:6 Rep3_2_nScene2_freqdistance6_freq(2016,3917)_AM(3,7)_gap([6.6667,14.6667;9.7143,17.4286,25.1429]).wav",7045.444,54,"trial",1,0,0,2,0,54,1,0,0,1,-213.61452
"cS2_b1_b2_b3_b4_b5_b6","Trial:7 Rep2_1_nScene1_freqdistance0_freq(1425)_AM(23)_gap([6.6087,10.8696]).wav",7080.642,55,"trial",1,0,0,2,0,55,1,1,0,0,132.0293
"cS2_b1_b2_b3_b4_b5_b6","Trial:8 Rep2_3_nScene3_freqdistance6_freq(1425,2851)_AM(23,3)_gap([8.087,19.1304;15.3333,22;10.4286,25.4286]).wav",7116.026,56,"trial",0,0,2,2,1,56,1,0,1,0,-153.77885
"cS2_b1_b2_b3_b4_b5_b6","Trial:9 Rep4_1_nScene1_freqdistance0_freq(1425)_AM(23)_gap([11.2609,21.4348,26]).wav",7151.81,57,"trial",0,0,3,3,1,57,1,1,0,0,240.77235
"cS2_b1_b2_b3_b4_b5_b6","Trial:10 Rep2_2_nScene2_freqdistance6_freq(1425,663)_AM(23,3)_gap([19.1739,24.5652;12.3333,14.6667,22]).wav",7187.477,58,"trial",0,0,2,2,1,58,1,0,0,1,-30.614645
"cS2_b1_b2_b3_b4_b5_b6","Trial:11 Rep1_2_nScene2_freqdistance6_freq(1796,3540)_AM(13,23)_gap([10.3077,22.3846;6.913,25.6087]).wav",7223.415,59,"trial",0,1,2,2,1,59,1,0,0,1,-36.607582
"cS2_b1_b2_b3_b4_b5_b6","Trial:12 Rep4_3_nScene3_freqdistance6_freq(1425,663)_AM(23,13)_gap([9.5652,14.3478,16.5217;7.3846,12.3077;21.3333,24,26.6667]).wav",7258.744,60,"trial",1,0,2,3,0.66667,60,1,0,1,0,35.673016
"cS2_b1_b2_b3_b4_b5_b6","Trial:1 Rep4_2_nScene2_freqdistance6_freq(1270,2540)_AM(7,23)_gap([7.7143,19.1429;12.6087,16.6087,23.4783]).wav",7301.125,61,"trial",1,2,1,2,0.5,61,1,0,0,1,195.60417
"cS2_b1_b2_b3_b4_b5_b6","Trial:2 Rep3_1_nScene1_freqdistance0_freq(1115)_AM(13)_gap([6,17.0769]).wav",7336.436,62,"trial",0,0,2,2,1,62,1,1,0,0,-209.57603
"cS2_b1_b2_b3_b4_b5_b6","Trial:3 Rep4_3_nScene3_freqdistance6_freq(1270,582)_AM(7,23)_gap([6.7143,26.7143;17.5652,21.6522;9,13.2308,23.7692]).wav",7371.78,63,"trial",1,1,1,2,0.5,63,1,0,1,0,6.4569349
"cS2_b1_b2_b3_b4_b5_b6","Trial:4 Rep1_3_nScene3_freqdistance6_freq(1425,663)_AM(13,23)_gap([6.0769,15.3846,20.0769;8.6087,13.3043;11,18,25.1429]).wav",7407.717,64,"trial",1,1,2,3,0.66667,64,1,0,1,0,-11.934216
"cS2_b1_b2_b3_b4_b5_b6","Trial:5 Rep2_3_nScene3_freqdistance6_freq(1425,663)_AM(7,3)_gap([8.2857,16.5714;10.3333,19.3333;12.4348,22.5217,25.2174]).wav",7443.664,65,"trial",1,1,0,2,0,65,1,0,1,0,28.63994
"cS2_b1_b2_b3_b4_b5_b6","Trial:6 Rep1_2_nScene2_freqdistance6_freq(1425,663)_AM(13,23)_gap([10.9231,23.2308;14.087,26.0435]).wav",7479.397,66,"trial",0,1,2,2,1,66,1,0,0,1,24.423178
"cS2_b1_b2_b3_b4_b5_b6","Trial:7 Rep2_1_nScene1_freqdistance0_freq(1425)_AM(7)_gap([19.2857,25.1429]).wav",7514.581,67,"trial",0,0,2,2,1,67,1,1,0,0,-194.19202
"cS2_b1_b2_b3_b4_b5_b6","Trial:8 Rep1_1_nScene1_freqdistance0_freq(1425)_AM(13)_gap([13.0769,25.9231]).wav",7549.716,68,"trial",0,0,2,2,1,68,1,1,0,0,-463.07809
"cS2_b1_b2_b3_b4_b5_b6","Trial:9 Rep3_3_nScene3_freqdistance6_freq(1115,2263)_AM(13,23)_gap([7.2308,21.3077,27;17.6957,24.5217;13,15]).wav",7585.098,69,"trial",1,2,0,3,0,69,1,0,1,0,-259.64807
"cS2_b1_b2_b3_b4_b5_b6","Trial:10 Rep4_1_nScene1_freqdistance0_freq(1270)_AM(7)_gap([11.4286,16.1429,26.2857]).wav",7620.49,70,"trial",0,0,3,3,1,70,1,1,0,0,NaN
"cS2_b1_b2_b3_b4_b5_b6","Trial:11 Rep3_2_nScene2_freqdistance6_freq(1115,497)_AM(13,23)_gap([6,15.3846,19;21.7826,24.2174,26.5652]).wav",7657.112,71,"trial",1,1,2,3,0.66667,71,1,0,0,1,-126.0497
"cS2_b1_b2_b3_b4_b5_b6","Trial:12 Rep2_2_nScene2_freqdistance6_freq(1425,663)_AM(7,3)_gap([12.1429,16,21;6.6667,9,23.3333]).wav",7692.432,72,"trial",1,0,2,3,0.66667,72,1,0,0,1,47.246986
"cS3_b1_b2_b3_b4_b5_b6","Trial:1 Rep1_2_nScene2_freqdistance6_freq(2016,3917)_AM(23,13)_gap([9.087,14.3913,17.6522;22.3077,25.6923]).wav",11314.546,1,"trial",0,1,3,3,1,1,1,0,0,1,650.40283
"cS3_b1_b2_b3_b4_b5_b6","Trial:2 Rep3_3_nScene3_freqdistance6_freq(1600,766)_AM(13,7)_gap([14.9231,23.6154;12,17,20.5714;6.8261,9,26.3913]).wav",11350.645,2,"trial",0,1,2,2,1,2,1,0,1,0,957.87366
"cS3_b1_b2_b3_b4_b5_b6","Trial:3 Rep3_1_nScene1_freqdistance0_freq(1600)_AM(13)_gap([10.0769,15.3846]).wav",11385.779,3,"trial",0,0,2,2,1,3,1,1,0,0,-201.85027
"cS3_b1_b2_b3_b4_b5_b6","Trial:4 Rep4_3_nScene3_freqdistance6_freq(1425,663)_AM(13,7)_gap([7.9231,10.3077,15.4615;18.7143,20.7143,26.4286;13.3333,24.3333]).wav",11421.379,4,"trial",0,0,3,3,1,4,1,0,1,0,8.1266956
"cS3_b1_b2_b3_b4_b5_b6","Trial:5 Rep2_2_nScene2_freqdistance6_freq(1425,2851)_AM(7,13)_gap([6.1429,10.7143,21.4286;16.9231,24.8462]).wav",11456.682,5,"trial",0,0,3,3,1,5,1,0,0,1,-159.52869
"cS3_b1_b2_b3_b4_b5_b6","Trial:6 Rep4_1_nScene1_freqdistance0_freq(1425)_AM(13)_gap([9.5385,14.4615,18.3077]).wav",11491.966,6,"trial",0,0,3,3,1,6,1,1,0,0,78.160805
"cS3_b1_b2_b3_b4_b5_b6","Trial:7 Rep1_3_nScene3_freqdistance6_freq(2016,993)_AM(23,13)_gap([12.1304,22.1304,24.1304;14.4615,19.2308,27;9.4286,16.7143]).wav",11527.23,7,"trial",1,0,2,3,0.66667,7,1,0,1,0,-139.76419
"cS3_b1_b2_b3_b4_b5_b6","Trial:8 Rep2_3_nScene3_freqdistance6_freq(1425,2851)_AM(7,13)_gap([12.8571,18.7143;20.9231,23,25.6154;6.1304,10.7826,15.4348]).wav",11562.464,8,"trial",0,1,2,2,1,8,1,0,1,0,764.13177
"cS3_b1_b2_b3_b4_b5_b6","Trial:9 Rep1_1_nScene1_freqdistance0_freq(2016)_AM(23)_gap([18.5217,22.1304,26]).wav",11597.68,9,"trial",0,0,3,3,1,9,1,1,0,0,-877.89709
"cS3_b1_b2_b3_b4_b5_b6","Trial:10 Rep2_1_nScene1_freqdistance0_freq(1425)_AM(7)_gap([10.4286,12.8571,26.4286]).wav",11633.581,10,"trial",0,0,3,3,1,10,1,1,0,0,-176.24849
"cS3_b1_b2_b3_b4_b5_b6","Trial:11 Rep4_2_nScene2_freqdistance6_freq(1425,663)_AM(13,7)_gap([9.1538,18.8462;6.5714,25]).wav",11668.716,11,"trial",0,1,2,2,1,11,1,0,0,1,624.92181
"cS3_b1_b2_b3_b4_b5_b6","Trial:12 Rep3_2_nScene2_freqdistance6_freq(1600,766)_AM(13,7)_gap([15.5385,19.1538,21.3846;23.4286,26.1429]).wav",11704.415,12,"trial",0,0,3,3,1,12,1,0,0,1,-765.44611
"cS3_b1_b2_b3_b4_b5_b6","Trial:1 Rep2_1_nScene1_freqdistance0_freq(1270)_AM(13)_gap([10.8462,19.1538,26.6923]).wav",11747.15,13,"trial",0,0,3,3,1,13,1,1,0,0,-413.69888
"cS3_b1_b2_b3_b4_b5_b6","Trial:2 Rep4_1_nScene1_freqdistance0_freq(1115)_AM(3)_gap([9.6667,14.6667,16.6667]).wav",11782.852,14,"trial",0,0,3,3,1,14,1,1,0,0,-772.43884
"cS3_b1_b2_b3_b4_b5_b6","Trial:3 Rep3_1_nScene1_freqdistance0_freq(1270)_AM(13)_gap([12.3077,15.4615,21.6923]).wav",11818.751,15,"trial",0,0,3,3,1,15,1,1,0,0,-549.54272
"cS3_b1_b2_b3_b4_b5_b6","Trial:4 Rep4_2_nScene2_freqdistance6_freq(1115,2263)_AM(3,7)_gap([7,10.3333,17.6667;12.5714,20.2857,24.4286]).wav",11854.451,16,"trial",0,1,3,3,1,16,1,0,0,1,-825.5849
"cS3_b1_b2_b3_b4_b5_b6","Trial:5 Rep3_3_nScene3_freqdistance6_freq(1270,582)_AM(13,3)_gap([6.7692,18.9231;9.6667,11.6667,21;14.1429,16.2857]).wav",11889.838,17,"trial",0,1,2,2,1,17,1,0,1,0,-1066.608
"cS3_b1_b2_b3_b4_b5_b6","Trial:6 Rep1_3_nScene3_freqdistance6_freq(1796,3540)_AM(7,23)_gap([10.4286,15.8571;6.6957,12.5217,20.5217;23.2308,26.3846]).wav",11925.985,18,"trial",1,3,1,2,0.5,18,1,0,1,0,NaN
"cS3_b1_b2_b3_b4_b5_b6","Trial:7 Rep3_2_nScene2_freqdistance6_freq(1270,582)_AM(13,3)_gap([9.3077,13.3077,22.2308;15.6667,26]).wav",11961.486,19,"trial",0,1,3,3,1,19,1,0,0,1,-292.13455
"cS3_b1_b2_b3_b4_b5_b6","Trial:8 Rep1_2_nScene2_freqdistance6_freq(1796,872)_AM(7,23)_gap([11.2857,14.5714,24.7143;7.5217,20.913]).wav",11997.219,20,"trial",0,0,3,3,1,20,1,0,0,1,-227.58023
"cS3_b1_b2_b3_b4_b5_b6","Trial:9 Rep1_1_nScene1_freqdistance0_freq(1796)_AM(7)_gap([14.5714,20,22.2857]).wav",12032.369,21,"trial",1,0,1,3,0.33333,21,1,1,0,0,-1367.0784
"cS3_b1_b2_b3_b4_b5_b6","Trial:10 Rep2_2_nScene2_freqdistance6_freq(1270,2540)_AM(13,23)_gap([18.3077,26.0769;8.8696,12.087,23.1739]).wav",12067.787,22,"trial",1,1,1,2,0.5,22,1,0,0,1,-1078.6545
"cS3_b1_b2_b3_b4_b5_b6","Trial:11 Rep4_3_nScene3_freqdistance6_freq(1115,2263)_AM(3,7)_gap([13.6667,16.3333,26.3333;21.7143,24.1429;7.3043,11.4348,19]).wav",12103.255,23,"trial",1,1,2,3,0.66667,23,1,0,1,0,-460.85016
"cS3_b1_b2_b3_b4_b5_b6","Trial:12 Rep2_3_nScene3_freqdistance6_freq(1270,582)_AM(13,23)_gap([16.6154,22.2308;11.7391,14.3913,19.2609;6.7143,24.4286,27]).wav",12138.636,24,"trial",0,0,2,2,1,24,1,0,1,0,19.619892
"cS3_b1_b2_b3_b4_b5_b6","Trial:1 Rep3_3_nScene3_freqdistance6_freq(1425,2851)_AM(3,7)_gap([16.6667,22;7,11.7143,20;9,13.9231,25.6923]).wav",12179.476,25,"trial",1,0,1,2,0.5,25,1,0,1,0,622.79419
"cS3_b1_b2_b3_b4_b5_b6","Trial:2 Rep1_2_nScene2_freqdistance6_freq(1270,2540)_AM(23,3)_gap([7.1739,11.5217,21.4348;14.6667,24.6667]).wav",12214.995,26,"trial",0,0,3,3,1,26,1,0,0,1,208.08661
"cS3_b1_b2_b3_b4_b5_b6","Trial:3 Rep2_3_nScene3_freqdistance6_freq(2016,993)_AM(13,7)_gap([10.3846,14.6154,24.3846;6.2857,26.7143;8.3333,17.6667,20]).wav",12250.575,27,"trial",0,0,3,3,1,27,1,0,1,0,-34.318176
"cS3_b1_b2_b3_b4_b5_b6","Trial:4 Rep4_2_nScene2_freqdistance6_freq(1270,582)_AM(7,3)_gap([11,16,19.1429;6,8.3333,22.6667]).wav",12286.006,28,"trial",0,0,3,3,1,28,1,0,0,1,363.25742
"cS3_b1_b2_b3_b4_b5_b6","Trial:5 Rep3_2_nScene2_freqdistance6_freq(1425,2851)_AM(3,7)_gap([13,19;9.8571,24.2857]).wav",12321.144,29,"trial",0,1,2,2,1,29,1,0,0,1,-47.043533
"cS3_b1_b2_b3_b4_b5_b6","Trial:6 Rep2_1_nScene1_freqdistance0_freq(2016)_AM(13)_gap([11.3077,26.8462]).wav",12356.443,30,"trial",0,0,2,2,1,30,1,1,0,0,-1048.076
"cS3_b1_b2_b3_b4_b5_b6","Trial:7 Rep4_3_nScene3_freqdistance6_freq(1270,2540)_AM(7,3)_gap([7.2857,14.2857,21;18.6667,23,26;10.9565,16.6522]).wav",12391.758,31,"trial",0,1,3,3,1,31,1,0,1,0,612.25775
"cS3_b1_b2_b3_b4_b5_b6","Trial:8 Rep1_1_nScene1_freqdistance0_freq(1270)_AM(23)_gap([6.6522,11.087]).wav",12427.128,32,"trial",0,0,2,2,1,32,1,1,0,0,-306.19858
"cS3_b1_b2_b3_b4_b5_b6","Trial:9 Rep4_1_nScene1_freqdistance0_freq(1270)_AM(7)_gap([13.2857,15.5714,17.8571]).wav",12462.774,33,"trial",0,0,3,3,1,33,1,1,0,0,748.82635
"cS3_b1_b2_b3_b4_b5_b6","Trial:10 Rep2_2_nScene2_freqdistance6_freq(2016,993)_AM(13,7)_gap([12.3846,20.4615,24.5385;8.4286,15,17.1429]).wav",12498.327,34,"trial",1,0,2,3,0.66667,34,1,0,0,1,-479.9184
"cS3_b1_b2_b3_b4_b5_b6","Trial:11 Rep1_3_nScene3_freqdistance6_freq(1270,2540)_AM(23,3)_gap([11,15.2174,17.3043;20.3333,22.3333,24.6667;6,26.8462]).wav",12533.862,35,"trial",0,0,3,3,1,35,1,0,1,0,-157.12617
"cS3_b1_b2_b3_b4_b5_b6","Trial:12 Rep3_1_nScene1_freqdistance0_freq(1425)_AM(3)_gap([10,21,23.6667]).wav",12569.141,36,"trial",0,0,3,3,1,36,1,1,0,0,594.63519
"cS3_b1_b2_b3_b4_b5_b6","Trial:1 Rep2_3_nScene3_freqdistance6_freq(1600,3154)_AM(7,13)_gap([14.4286,23.1429;8.1538,17,26.3077;6.087,10.6957]).wav",12612.965,37,"trial",1,2,1,2,0.5,37,1,0,1,0,864.03088
"cS3_b1_b2_b3_b4_b5_b6","Trial:2 Rep1_1_nScene1_freqdistance0_freq(1796)_AM(7)_gap([7.4286,9.5714]).wav",12648.598,38,"trial",0,0,2,2,1,38,1,1,0,0,184.67084
"cS3_b1_b2_b3_b4_b5_b6","Trial:3 Rep4_2_nScene2_freqdistance6_freq(2016,3917)_AM(3,13)_gap([9.3333,16;11.6923,21.1538,24.9231]).wav",12684.003,39,"trial",0,0,2,2,1,39,1,0,0,1,-113.6794
"cS3_b1_b2_b3_b4_b5_b6","Trial:4 Rep3_3_nScene3_freqdistance6_freq(1796,3540)_AM(7,13)_gap([17.4286,21;6.0769,8.4615,10.6154;13.1739,24.4348]).wav",12719.149,40,"trial",0,0,2,2,1,40,1,0,1,0,NaN
"cS3_b1_b2_b3_b4_b5_b6","Trial:5 Rep1_3_nScene3_freqdistance6_freq(1796,3540)_AM(7,13)_gap([7,19.8571,24;11.3077,26.1538;17.5217,21.9565]).wav",12754.637,41,"trial",1,0,2,3,0.66667,41,1,0,1,0,782.59259
"cS3_b1_b2_b3_b4_b5_b6","Trial:6 Rep1_2_nScene2_freqdistance6_freq(1796,872)_AM(7,13)_gap([13.1429,20.7143;9.3846,18.3077,23.6923]).wav",12790.25,42,"trial",1,0,1,2,0.5,42,1,0,0,1,571.94763
"cS3_b1_b2_b3_b4_b5_b6","Trial:7 Rep3_2_nScene2_freqdistance6_freq(1796,872)_AM(7,13)_gap([9.2857,17.4286,25.8571;6.5385,13.2308,20.3846]).wav",12826.233,43,"trial",0,0,3,3,1,43,1,0,0,1,-654.34088
"cS3_b1_b2_b3_b4_b5_b6","Trial:8 Rep2_1_nScene1_freqdistance0_freq(1600)_AM(7)_gap([14.2857,18]).wav",12861.704,44,"trial",0,0,2,2,1,44,1,1,0,0,-984.05548
"cS3_b1_b2_b3_b4_b5_b6","Trial:9 Rep4_1_nScene1_freqdistance0_freq(2016)_AM(3)_gap([6.3333,23]).wav",12897,45,"trial",0,0,2,2,1,45,1,1,0,0,-1358.2117
"cS3_b1_b2_b3_b4_b5_b6","Trial:10 Rep3_1_nScene1_freqdistance0_freq(1796)_AM(7)_gap([8,16.7143,24.7143]).wav",12933.167,46,"trial",0,0,3,3,1,46,1,1,0,0,-201.32478
"cS3_b1_b2_b3_b4_b5_b6","Trial:11 Rep2_2_nScene2_freqdistance6_freq(1600,3154)_AM(7,13)_gap([10.8571,22.5714,25.4286;13.6154,16]).wav",12968.301,47,"trial",1,1,2,3,0.66667,47,1,0,0,1,837.7298
"cS3_b1_b2_b3_b4_b5_b6","Trial:12 Rep4_3_nScene3_freqdistance6_freq(2016,993)_AM(3,13)_gap([6,10.3333,24.6667;8,13.3077,26.8462;16.4286,19,21]).wav",13003.502,48,"trial",1,0,2,3,0.66667,48,1,0,1,0,-241.742
"cS3_b1_b2_b3_b4_b5_b6","Trial:1 Rep4_2_nScene2_freqdistance6_freq(1425,663)_AM(3,7)_gap([10.6667,19.6667;8,12.8571]).wav",13044.971,49,"trial",0,0,2,2,1,49,1,0,0,1,250.29077
"cS3_b1_b2_b3_b4_b5_b6","Trial:2 Rep1_2_nScene2_freqdistance6_freq(1425,2851)_AM(3,23)_gap([11.6667,19.3333;9.6087,14.913,23.3043]).wav",13080.138,50,"trial",1,2,1,2,0.5,50,1,0,0,1,862.91974
"cS3_b1_b2_b3_b4_b5_b6","Trial:3 Rep1_3_nScene3_freqdistance6_freq(1425,2851)_AM(3,23)_gap([7,16.6667,18.6667;9.1739,21.2174;13.2857,23.2857,25.4286]).wav",13115.289,51,"trial",0,0,3,3,1,51,1,0,1,0,28.550688
"cS3_b1_b2_b3_b4_b5_b6","Trial:4 Rep3_1_nScene1_freqdistance0_freq(1115)_AM(23)_gap([12.7826,19.1739,25.1304]).wav",13150.744,52,"trial",0,0,3,3,1,52,1,1,0,0,839.53406
"cS3_b1_b2_b3_b4_b5_b6","Trial:5 Rep3_3_nScene3_freqdistance6_freq(1115,2263)_AM(23,7)_gap([7.7391,21.5217,23.7391;10.1429,19.1429;15.6667,26.3333]).wav",13186.389,53,"trial",0,0,3,3,1,53,1,0,1,0,563.31622
"cS3_b1_b2_b3_b4_b5_b6","Trial:6 Rep1_1_nScene1_freqdistance0_freq(1425)_AM(3)_gap([8.6667,10.6667,24.3333]).wav",13221.89,54,"trial",0,0,3,3,1,54,1,1,0,0,715.84393
"cS3_b1_b2_b3_b4_b5_b6","Trial:7 Rep2_3_nScene3_freqdistance6_freq(1796,3540)_AM(13,23)_gap([15.6923,23.3846,26.5385;6.3478,21.0435;8.8571,12.5714,17.8571]).wav",13257.373,55,"trial",0,0,3,3,1,55,1,0,1,0,366.75522
"cS3_b1_b2_b3_b4_b5_b6","Trial:8 Rep3_2_nScene2_freqdistance6_freq(1115,2263)_AM(23,7)_gap([7.087,22.8696;10,15.4286,19.5714]).wav",13293.223,56,"trial",0,0,2,2,1,56,1,0,0,1,-321.05814
"cS3_b1_b2_b3_b4_b5_b6","Trial:9 Rep2_2_nScene2_freqdistance6_freq(1796,3540)_AM(13,23)_gap([15.8462,18.6154;11.4348,24.3043]).wav",13328.876,57,"trial",0,0,2,2,1,57,1,0,0,1,284.41693
"cS3_b1_b2_b3_b4_b5_b6","Trial:10 Rep4_1_nScene1_freqdistance0_freq(1425)_AM(3)_gap([8.3333,26]).wav",13364.107,58,"trial",0,0,2,2,1,58,1,1,0,0,140.14566
"cS3_b1_b2_b3_b4_b5_b6","Trial:11 Rep2_1_nScene1_freqdistance0_freq(1796)_AM(13)_gap([6.3077,16.7692,20.3846]).wav",13399.341,59,"trial",0,0,3,3,1,59,1,1,0,0,344.27374
"cS3_b1_b2_b3_b4_b5_b6","Trial:12 Rep4_3_nScene3_freqdistance6_freq(1425,663)_AM(3,7)_gap([19.3333,22.3333;11.5714,13.5714,24.7143;7.4783,16.1304]).wav",13434.574,60,"trial",1,0,1,2,0.5,60,1,0,1,0,2016.0668
"cS3_b1_b2_b3_b4_b5_b6","Trial:1 Rep3_3_nScene3_freqdistance6_freq(1425,2851)_AM(3,7)_gap([7,17.6667;15.2857,24.7143;13.0769,21.2308]).wav",13475.977,61,"trial",1,0,1,2,0.5,61,1,0,1,0,812.31836
"cS3_b1_b2_b3_b4_b5_b6","Trial:2 Rep4_2_nScene2_freqdistance6_freq(1425,2851)_AM(3,23)_gap([9.3333,13.6667,21.6667;7.3043,18.2609,25.2174]).wav",13511.36,62,"trial",0,1,3,3,1,62,1,0,0,1,573.49701
"cS3_b1_b2_b3_b4_b5_b6","Trial:3 Rep1_2_nScene2_freqdistance6_freq(1115,497)_AM(23,7)_gap([9.8696,12.913,15.087;7.4286,20.5714,25.1429]).wav",13546.761,63,"trial",0,0,3,3,1,63,1,0,0,1,1114.249
"cS3_b1_b2_b3_b4_b5_b6","Trial:4 Rep2_2_nScene2_freqdistance6_freq(1796,872)_AM(23,7)_gap([6.6957,11.9565,20.2609;16.2857,23.7143]).wav",13582.078,64,"trial",0,1,3,3,1,64,1,0,0,1,-222.80127
"cS3_b1_b2_b3_b4_b5_b6","Trial:5 Rep3_1_nScene1_freqdistance0_freq(1425)_AM(3)_gap([13,15]).wav",13617.295,65,"trial",0,0,2,2,1,65,1,1,0,0,NaN
"cS3_b1_b2_b3_b4_b5_b6","Trial:6 Rep4_3_nScene3_freqdistance6_freq(1425,663)_AM(3,23)_gap([22,26.3333;8.1739,10.8696,19.913;6,15]).wav",13652.595,66,"trial",0,0,2,2,1,66,1,0,1,0,886.10077
"cS3_b1_b2_b3_b4_b5_b6","Trial:7 Rep3_2_nScene2_freqdistance6_freq(1425,2851)_AM(3,7)_gap([10,17.6667;7,14.5714,20.2857]).wav",13687.978,67,"trial",0,0,2,2,1,67,1,0,0,1,547.96313
